Date;Action;Message;Crypto ValueETH
1712484176;Update;;199.98619999999999663486960344016551971435546875
1712484178;Update;;199.98619999999999663486960344016551971435546875
1712484180;Update;;199.98619999999999663486960344016551971435546875
1712484182;Update;;200.020499999999998408384271897375583648681640625
1712484184;Update;;200.020499999999998408384271897375583648681640625
1712484186;Update;;200.020499999999998408384271897375583648681640625
1712484188;Update;;199.99700000000001409716787748038768768310546875
1712484190;Update;;199.99700000000001409716787748038768768310546875
1712484192;Update;;200.018699999999995498001226224005222320556640625
1712484194;Update;;200.018699999999995498001226224005222320556640625
1712484196;Update;;200.018699999999995498001226224005222320556640625
1712484199;Update;;200.0040999999999939973349682986736297607421875
1712484200;Update;;200.0040999999999939973349682986736297607421875
1712484202;Update;;200.0040999999999939973349682986736297607421875
1712484205;Update;;200.0022999999999910869519226253032684326171875
1712484207;Update;;200.0022999999999910869519226253032684326171875
1712484208;Update;;200.021700000000009822542779147624969482421875
1712484211;Update;;200.021700000000009822542779147624969482421875
1712484212;Update;;200.021700000000009822542779147624969482421875
1712484214;Update;;200.0022999999999910869519226253032684326171875
1712484216;Update;;200.0022999999999910869519226253032684326171875
1712484218;Update;;200.0022999999999910869519226253032684326171875
1712484220;Update;;200.02789999999998826751834712922573089599609375
1712484222;Update;;200.02789999999998826751834712922573089599609375
1712484224;Update;;200.02789999999998826751834712922573089599609375
1712484226;Update;;200.0022999999999910869519226253032684326171875
1712484228;Update;;200.0022999999999910869519226253032684326171875
1712484230;Update;;200.006200000000006866684998385608196258544921875
1712484232;Update;;200.006200000000006866684998385608196258544921875
1712484234;Update;;200.006200000000006866684998385608196258544921875
1712484236;Update;;200.02469999999999572537490166723728179931640625
1712484238;Update;;200.02469999999999572537490166723728179931640625
1712484240;Update;;200.02469999999999572537490166723728179931640625
1712484242;Update;;199.998199999999997089616954326629638671875
1712484244;Update;;199.998199999999997089616954326629638671875
1712484246;Update;;200.01429999999999154169927351176738739013671875
1712484248;Update;;200.01429999999999154169927351176738739013671875
1712484250;Update;;200.01429999999999154169927351176738739013671875
1712484252;Update;;199.99700000000001409716787748038768768310546875
1712484254;Update;;199.99700000000001409716787748038768768310546875
1712484256;Update;;199.99700000000001409716787748038768768310546875
1712484258;Update;;199.997600000000005593392415903508663177490234375
1712484260;Update;;199.997600000000005593392415903508663177490234375
1712484262;Update;;199.997600000000005593392415903508663177490234375
1712484264;Update;;199.997600000000005593392415903508663177490234375
1712484266;Update;;199.997600000000005593392415903508663177490234375
1712484268;Update;;199.950500000000005229594535194337368011474609375
1712484270;Update;;199.950500000000005229594535194337368011474609375
1712484272;Update;;199.950500000000005229594535194337368011474609375
1712484274;Update;;199.961800000000010868461686186492443084716796875
1712484276;Update;;199.961800000000010868461686186492443084716796875
1712484278;Update;;199.961800000000010868461686186492443084716796875
1712484280;Update;;199.943900000000013505996321327984333038330078125
1712484282;Update;;199.943900000000013505996321327984333038330078125
1712484287;Update;;199.919499999999999317878973670303821563720703125
1712484288;Update;;199.919499999999999317878973670303821563720703125
1712484288;Update;;199.919499999999999317878973670303821563720703125
1712484290;Update;;199.89650000000000318323145620524883270263671875
1712484292;Update;;199.89650000000000318323145620524883270263671875
1712484294;Update;;199.89650000000000318323145620524883270263671875
1712484296;Update;;199.89650000000000318323145620524883270263671875
1712484298;Update;;199.89650000000000318323145620524883270263671875
1712484300;Update;;199.915899999999993497112882323563098907470703125
1712484302;Update;;199.915899999999993497112882323563098907470703125
1712484304;Update;;199.915899999999993497112882323563098907470703125
1712484306;Update;;199.914700000000010504663805477321147918701171875
1712484308;Update;;199.914700000000010504663805477321147918701171875
1712484310;Update;;199.914700000000010504663805477321147918701171875
1712484312;Update;;199.9198000000000092768459580838680267333984375
1712484314;Update;;199.9198000000000092768459580838680267333984375
1712484316;Update;;199.9198000000000092768459580838680267333984375
1712484318;Update;;199.904599999999987858245731331408023834228515625
1712484320;Update;;199.904599999999987858245731331408023834228515625
1712484322;Update;;199.861700000000013233147910796105861663818359375
1712484324;Update;;199.861700000000013233147910796105861663818359375
1712484326;Update;;199.861700000000013233147910796105861663818359375
1712484328;Update;;199.872800000000012232703738845884799957275390625
1712484330;Update;;199.872800000000012232703738845884799957275390625
1712484332;Update;;199.872800000000012232703738845884799957275390625
1712484334;Update;;199.855199999999996407495927996933460235595703125
1712484336;Update;;199.855199999999996407495927996933460235595703125
1712484338;Update;;199.87970000000001391526893712580204010009765625
1712484340;Update;;199.87970000000001391526893712580204010009765625
1712484342;Update;;199.87970000000001391526893712580204010009765625
1712484344;Update;;199.896899999999988040144671685993671417236328125
1712484346;Update;;199.896899999999988040144671685993671417236328125
1712484348;Update;;199.896899999999988040144671685993671417236328125
1712484350;Update;;199.888599999999996725819073617458343505859375
1712484352;Update;;199.888599999999996725819073617458343505859375
1712484354;Update;;199.88290000000000645741238258779048919677734375
1712484356;Update;;199.88290000000000645741238258779048919677734375
1712484358;Update;;199.88290000000000645741238258779048919677734375
1712484360;Update;;199.884999999999990905052982270717620849609375
1712484362;Update;;199.884999999999990905052982270717620849609375
1712484364;Update;;199.884999999999990905052982270717620849609375
1712484366;Update;;199.91419999999999390638549812138080596923828125
1712484368;Update;;199.91419999999999390638549812138080596923828125
1712484370;Update;;199.91419999999999390638549812138080596923828125
1712484372;Update;;199.8962999999999965439201332628726959228515625
1712484374;Update;;199.8962999999999965439201332628726959228515625
1712484376;Update;;199.8999000000000023646862246096134185791015625
1712484378;Update;;199.8999000000000023646862246096134185791015625
1712484380;Update;;199.8999000000000023646862246096134185791015625
1712484382;Update;;199.923799999999999954525264911353588104248046875
1712484384;Update;;199.923799999999999954525264911353588104248046875
1712484386;Update;;199.923799999999999954525264911353588104248046875
1712484388;Update;;199.90649999999999408828443847596645355224609375
1712484390;Update;;199.90649999999999408828443847596645355224609375
1712484392;Update;;199.919000000000011141310096718370914459228515625
1712484394;Update;;199.919000000000011141310096718370914459228515625
1712484396;Update;;199.919000000000011141310096718370914459228515625
1712484398;Update;;199.90940000000000509317032992839813232421875
1712484400;Update;;199.90940000000000509317032992839813232421875
1712484402;Update;;199.90940000000000509317032992839813232421875
1712484407;Update;;199.915699999999986857801559381186962127685546875
1712484408;Update;;199.915699999999986857801559381186962127685546875
1712484408;Update;;199.915699999999986857801559381186962127685546875
1712484410;Update;;199.957099999999996953192749060690402984619140625
1712484412;Update;;199.957099999999996953192749060690402984619140625
1712484414;Update;;200.03100000000000591171556152403354644775390625
1712484416;Update;;200.03100000000000591171556152403354644775390625
1712484418;Update;;200.03100000000000591171556152403354644775390625
1712484420;Update;;200.050399999999996225596987642347812652587890625
1712484422;Update;;200.050399999999996225596987642347812652587890625
1712484424;Update;;200.050399999999996225596987642347812652587890625
1712484426;Update;;200.048900000000003274180926382541656494140625
1712484428;Update;;200.048900000000003274180926382541656494140625
1712484430;Update;;200.00839999999999463398125953972339630126953125
1712484432;Update;;200.00839999999999463398125953972339630126953125
1712484434;Update;;200.00839999999999463398125953972339630126953125
1712484436;Update;;199.99889999999999190549715422093868255615234375
1712484438;Update;;199.99889999999999190549715422093868255615234375
1712484440;Update;;199.99889999999999190549715422093868255615234375
1712484442;Update;;199.9941000000000030922819860279560089111328125
1712484444;Update;;199.9941000000000030922819860279560089111328125
1712484446;Update;;199.938799999999986312104738317430019378662109375
1712484448;Update;;199.938799999999986312104738317430019378662109375
1712484450;Update;;199.938799999999986312104738317430019378662109375
1712484452;Update;;199.96670000000000300133251585066318511962890625
1712484454;Update;;199.96670000000000300133251585066318511962890625
1712484456;Update;;199.96670000000000300133251585066318511962890625
